timestamp,match,frame,x1,y1,x2,y2,img_w,img_h,user
2026-03-20T17:29:05.119717,unknown,match14_non_rally_003926.jpg,855.379909304074,405.8979090699865,868.5799093040739,417.29790906998653,1280,720,anon
2026-03-20T18:13:26.094451,unknown,match7_rally_005972.jpg,True,626.7315026071655,266.3708712006648,637.1777011250927,276.5994405828018,1280,720,anon
2026-03-20T18:13:29.687266,unknown,match16_non_rally_001268.jpg,False,,,,,1280,720,anon
2026-03-20T18:13:33.567513,unknown,match9_non_rally_009768.jpg,False,,,,,1280,720,anon
2026-03-20T18:13:38.207224,unknown,match15_rally_002562.jpg,True,308.4016118733736,277.659210720021,324.4016118733736,292.659210720021,1280,720,anon
2026-03-20T18:13:41.368504,unknown,match8_non_rally_004517.jpg,False,,,,,1280,720,anon
2026-03-20T18:13:45.775031,unknown,match2_non_rally_010149.jpg,True,861.1135502890844,441.7677301089826,869.9135502890844,451.3677301089826,1280,720,anon
2026-03-20T18:13:47.582714,unknown,match14_non_rally_003806.jpg,False,,,,,1280,720,anon
2026-03-20T18:13:51.326823,unknown,match9_rally_010008.jpg,True,362.49346135280456,325.3752453242991,383.52309532168806,343.5372019337894,1280,720,anon
2026-03-20T18:13:57.310933,unknown,match9_non_rally_009564.jpg,False,,,,,1280,720,anon
2026-03-20T18:14:00.774391,unknown,match10_rally_011190.jpg,True,537.5551381853691,235.64631559918453,557.5551381853691,255.84631559918452,1280,720,anon
2026-03-20T18:14:03.966704,unknown,match16_rally_001706.jpg,True,532.3117944752902,198.6444162422762,553.1117944752903,221.0444162422762,1280,720,anon
2026-03-20T18:14:06.886043,unknown,match8_rally_004712.jpg,True,528.3320874499358,244.4282797460028,552.9894685349595,263.5796436955359,1280,720,anon
2026-03-20T18:14:10.318470,unknown,match2_rally_010706.jpg,True,704.7212390459238,352.34769376001174,719.7212390459238,366.14769376001175,1280,720,anon
2026-03-20T18:14:12.829858,unknown,match15_rally_002167.jpg,True,786.6084750688175,269.7724415945516,806.8479846973013,289.35906381566497,1280,720,anon
2026-03-20T18:14:16.102826,unknown,match7_rally_005546.jpg,True,714.1497075801547,311.24893389759137,724.5497075801546,321.64893389759135,1280,720,anon
2026-03-20T18:14:18.990235,unknown,match1_rally_000114.jpg,True,1072.7187811103202,89.34551103071911,1121.787927037715,140.167126455521,1920,1080,anon
2026-03-20T18:14:21.591438,unknown,match14_rally_003356.jpg,True,484.13440178488986,105.0636367115237,500.9581089599967,121.88734388663052,1280,720,anon
2026-03-20T18:14:24.902426,unknown,match16_rally_001090.jpg,True,707.622227982176,165.05034043446585,722.822227982176,180.85034043446586,1280,720,anon
2026-03-20T18:14:33.422503,unknown,match15_rally_002535.jpg,True,583.7774507095311,149.57061062948324,602.9288146590641,167.63382890006557,1280,720,anon
2026-03-20T18:14:38.174537,unknown,match16_non_rally_001795.jpg,True,946.9158743241894,459.7503548793726,962.3158743241895,475.15035487937257,1280,720,anon
2026-03-20T18:14:42.206433,unknown,match10_rally_011215.jpg,True,671.2580926323565,176.49457221688317,686.4580926323564,192.09457221688317,1280,720,anon
2026-03-20T18:14:45.254735,unknown,match9_non_rally_009013.jpg,False,,,,,1280,720,anon
2026-03-20T18:14:48.094413,unknown,match7_rally_005849.jpg,True,699.5780188501327,341.49756456410194,712.5780188501327,354.697564564102,1280,720,anon
2026-03-20T18:14:55.838543,unknown,match15_rally_002448.jpg,True,575.9460024605969,401.6356904722085,585.626002460597,413.0756904722085,1280,720,anon
2026-03-20T18:15:01.062788,unknown,match9_non_rally_009364.jpg,True,673.2652101861759,439.06899954138237,683.0652101861758,449.26899954138236,1280,720,anon
2026-03-20T18:15:06.158657,unknown,match1_non_rally_000403.jpg,True,1209.5339375725698,785.7624185506454,1265.5410409125057,854.0637640871524,1920,1080,anon
2026-03-20T18:15:16.998557,unknown,match9_non_rally_009243.jpg,False,,,,,1280,720,anon
2026-03-20T18:15:18.382761,unknown,match2_non_rally_010401.jpg,False,,,,,1280,720,anon
2026-03-20T18:15:22.558931,unknown,match9_rally_009652.jpg,True,599.5274070704193,349.8264035495702,615.9274070704192,365.4264035495702,1280,720,anon
2026-03-20T18:15:34.223771,unknown,match7_rally_005200.jpg,False,,,,,1280,720,anon
2026-03-20T18:15:36.686459,unknown,match2_non_rally_010234.jpg,False,,,,,1280,720,anon
2026-03-20T18:15:40.022233,unknown,match7_non_rally_005618.jpg,True,538.7338682770553,391.9466645767391,547.1338682770553,399.5466645767391,1280,720,anon
2026-03-20T18:15:43.077779,unknown,match2_rally_011019.jpg,True,682.6330121125762,379.976408138834,694.0330121125762,391.576408138834,1280,720,anon
2026-03-20T18:15:48.254340,unknown,match1_non_rally_000238.jpg,True,1669.3080409290667,754.3676111134265,1699.1434720419456,782.4650559478852,1920,1080,anon
2026-03-20T18:15:52.398133,unknown,match2_rally_010935.jpg,True,705.1182847140116,425.42079540196045,720.7875824909022,439.34906009252995,1280,720,anon
2026-03-20T18:15:53.694667,unknown,match16_non_rally_001913.jpg,False,,,,,1280,720,anon
2026-03-20T18:15:55.462359,unknown,match9_non_rally_009449.jpg,False,,,,,1280,720,anon
2026-03-20T18:15:56.606714,unknown,match14_non_rally_003554.jpg,False,,,,,1280,720,anon
2026-03-20T18:16:01.302663,unknown,match14_rally_003246.jpg,True,759.1558792786034,382.05218484157024,773.9558792786033,395.8521848415702,1280,720,anon
2026-03-20T18:16:04.846821,unknown,match7_non_rally_005123.jpg,True,592.2815647021514,396.69543430235495,598.2815647021514,402.69543430235495,1280,720,anon
2026-03-20T18:16:08.462867,unknown,match8_rally_004961.jpg,True,700.3330047429369,206.9565331981774,719.3330047429369,225.15653319817739,1280,720,anon
2026-03-20T18:16:10.766593,unknown,match15_non_rally_002644.jpg,True,693.294065000713,341.14214931058734,702.694065000713,351.9421493105873,1280,720,anon
2026-03-20T18:16:12.590841,unknown,match10_non_rally_011848.jpg,False,,,,,1280,720,anon
2026-03-20T18:16:15.558562,unknown,match14_rally_003645.jpg,True,805.7250554729941,200.18843425892533,818.925055472994,212.98843425892534,1280,720,anon
2026-03-20T18:16:19.574182,unknown,match7_rally_005960.jpg,True,495.17551130191896,274.78833568941116,506.17551130191896,285.78833568941116,1280,720,anon
2026-03-20T18:16:22.638731,unknown,match15_rally_002913.jpg,True,596.0298421503887,229.8351743818855,616.3063487319569,248.6633590647702,1280,720,anon
2026-03-20T18:16:34.206425,unknown,match14_non_rally_003017.jpg,False,,,,,1280,720,anon
2026-03-20T18:16:36.934695,unknown,match1_non_rally_000843.jpg,True,898.2832066950223,536.7123513057893,910.6832066950222,549.3123513057893,1920,1080,anon
2026-03-20T18:16:39.222711,unknown,match7_non_rally_005158.jpg,True,530.2056940071375,287.0688036488377,553.7238346623388,306.7315114097438,1280,720,anon
2026-03-20T18:16:42.022271,unknown,match16_rally_001978.jpg,True,608.7045918629212,221.80569041851575,632.2227325181227,242.62502804771046,1280,720,anon
2026-03-20T18:16:48.733729,unknown,match7_rally_005516.jpg,True,791.189298964664,291.48246483385174,804.189298964664,303.6824648338517,1280,720,anon
2026-03-20T18:16:51.446085,unknown,match9_non_rally_009110.jpg,True,734.9735733319114,465.8339679987413,767.302534780446,498.67608756550646,1280,720,anon
2026-03-20T18:16:55.214728,unknown,match16_rally_001253.jpg,False,,,,,1280,720,anon
2026-03-20T18:16:58.598934,unknown,match10_rally_012029.jpg,True,913.8636554524282,282.52612196503344,931.2435182366296,299.616320369498,1280,720,anon
2026-03-20T18:17:01.806310,unknown,match7_rally_005434.jpg,True,629.9699906455895,327.2839760886265,642.7152233540038,339.1602156578307,1280,720,anon
2026-03-20T18:17:05.790371,unknown,match7_non_rally_005829.jpg,True,427.6021901981747,470.16067236108483,438.0021901981747,480.76067236108486,1280,720,anon
2026-03-20T18:17:08.742857,unknown,match9_rally_009520.jpg,True,627.7239188728681,382.23000715084066,644.2347885178593,395.5545686187283,1280,720,anon
2026-03-20T18:17:13.110500,unknown,match10_rally_012013.jpg,True,625.5225511099625,325.51806167507794,637.0888497928485,316.40522028856174,1280,720,anon
2026-03-20T18:17:16.526447,unknown,match2_rally_010451.jpg,True,603.3511752688049,99.77588646291592,627.1847604335396,123.60947162765059,1280,720,anon
2026-03-20T18:17:19.974367,unknown,match15_rally_002183.jpg,True,679.2919553993158,254.52136531260606,695.614140583577,271.2788087684475,1280,720,anon
2026-03-20T18:17:22.871256,unknown,match10_rally_011188.jpg,True,625.1485307080619,179.98855849634126,643.4293781144344,196.3107436806024,1280,720,anon
2026-03-20T18:17:25.510733,unknown,match9_rally_009778.jpg,True,586.5750720216699,287.81206090121026,607.9233368082638,307.88580241696275,1280,720,anon
2026-03-20T18:17:29.325745,unknown,match1_rally_000038.jpg,True,1031.40797122107,349.39002239220156,1062.7443904834936,380.9897729089311,1920,1080,anon
2026-03-20T18:17:34.172522,unknown,match7_rally_005998.jpg,True,561.1806959710026,101.86151547507504,582.3806959710025,121.26151547507504,1280,720,anon
2026-03-20T18:17:37.302674,unknown,match14_rally_003971.jpg,True,630.3763485636745,338.4860760065304,645.3519969960612,354.09898607433786,1280,720,anon
2026-03-20T18:17:40.702423,unknown,match16_rally_002001.jpg,True,626.3935387017899,241.6897720059019,644.0630658657278,261.67661420773334,1280,720,anon
2026-03-20T18:17:44.238773,unknown,match2_rally_010174.jpg,True,623.046168219702,316.36000029140166,641.5267556469028,333.56606444776094,1280,720,anon
2026-03-20T18:17:46.190532,unknown,match8_non_rally_004013.jpg,False,,,,,1280,720,anon
2026-03-20T18:17:48.774664,unknown,match7_rally_005818.jpg,True,627.3102926327925,271.08349895836625,639.1102926327925,281.88349895836626,1280,720,anon
2026-03-20T18:17:50.694581,unknown,match7_non_rally_005490.jpg,False,,,,,1280,720,anon
2026-03-20T18:17:53.902728,unknown,match10_non_rally_011872.jpg,True,789.0126312811648,451.7052926355173,821.8316055053315,482.2938511357115,1280,720,anon
2026-03-20T18:17:56.422728,unknown,match16_non_rally_001792.jpg,True,581.590639370164,372.8130644717119,590.7310630733502,383.259262989639,1280,720,anon
2026-03-20T18:17:59.230424,unknown,match14_rally_003308.jpg,True,1209,520,1248,567,1280,720,anon
2026-03-20T18:18:00.646891,unknown,match9_non_rally_009968.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:02.878762,unknown,match9_non_rally_009574.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:07.663394,unknown,match14_non_rally_003917.jpg,True,1104.3218809681425,360.03755264667035,1121.1218809681427,376.83755264667036,1280,720,anon
2026-03-20T18:18:10.047187,unknown,match2_non_rally_010276.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:12.422426,unknown,match16_rally_001380.jpg,True,556.6887706190896,334.67845697379926,578.4135990993412,352.6376485174739,1280,720,anon
2026-03-20T18:18:15.262251,unknown,match7_rally_005040.jpg,True,541.7631632155322,318.1105364563987,552.3631632155323,328.9105364563987,1280,720,anon
2026-03-20T18:18:19.390743,unknown,match16_rally_001348.jpg,True,477.66266068241083,287.719253096599,495.8626606824108,304.919253096599,1280,720,anon
2026-03-20T18:18:21.471767,unknown,match1_non_rally_000504.jpg,False,,,,,1920,1080,anon
2026-03-20T18:18:25.366495,unknown,match14_rally_003896.jpg,True,646.3315501503782,116.63044406340998,664.3315501503782,132.83044406340997,1280,720,anon
2026-03-20T18:18:26.855365,unknown,match2_rally_010083.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:28.806610,unknown,match7_non_rally_005836.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:34.037765,unknown,match14_rally_003410.jpg,True,592.9561790884516,172.88760259618962,606.7561790884516,185.6876025961896,1280,720,anon
2026-03-20T18:18:43.454989,unknown,match7_rally_005460.jpg,True,626.9044258636786,263.0480673147429,639.3044258636786,275.2480673147429,1280,720,anon
2026-03-20T18:18:45.663809,unknown,match9_rally_009261.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:48.462243,unknown,match15_non_rally_002621.jpg,True,485.46738781053557,410.06847158620815,497.66738781053556,422.8684715862081,1280,720,anon
2026-03-20T18:18:51.934143,unknown,match7_non_rally_005627.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:54.438217,unknown,match7_non_rally_005950.jpg,False,,,,,1280,720,anon
2026-03-20T18:18:56.838680,unknown,match8_non_rally_004583.jpg,True,706.8019040386408,364.18012125596135,717.0019040386408,373.9801212559613,1280,720,anon
2026-03-20T18:18:59.686492,unknown,match8_rally_004436.jpg,True,500.0339858707901,186.8964959046537,515.0503962403104,201.04238973101334,1280,720,anon
2026-03-20T18:19:02.414344,unknown,match8_rally_004529.jpg,True,643.281723671372,132.12008943082313,656.081723671372,146.32008943082312,1280,720,anon
2026-03-20T18:19:05.814744,unknown,match7_rally_005245.jpg,True,412.94310710179826,346.6003236481797,424.25982216288594,358.13466784505755,1280,720,anon
2026-03-20T18:19:11.422808,unknown,match2_rally_010432.jpg,True,834.058188103457,288.5636773748696,851.258188103457,303.76367737486964,1280,720,anon
2026-03-20T18:19:15.102734,unknown,match9_rally_010020.jpg,True,608.3812506640515,219.6999806816882,621.1812506640515,231.4999806816882,1280,720,anon
2026-03-20T18:19:18.558878,unknown,match10_non_rally_011860.jpg,True,847.0106333811776,407.1311722050788,857.2106333811777,417.53117220507886,1280,720,anon
2026-03-20T18:19:21.606808,unknown,match16_rally_001486.jpg,True,582.1331123193978,172.59298463202717,601.7197345405111,191.0914611741898,1280,720,anon
2026-03-20T18:19:23.606440,unknown,match16_non_rally_001068.jpg,False,,,,,1280,720,anon
2026-03-20T18:19:27.950680,unknown,match9_rally_009803.jpg,True,385.8667893292567,203.76324886087733,402.26678932925665,220.96324886087731,1280,720,anon
2026-03-20T18:19:33.566757,unknown,match10_non_rally_011356.jpg,True,942.5575030359794,544.4091280849095,966.9575030359795,572.4091280849095,1280,720,anon
2026-03-20T18:19:38.062392,unknown,match16_rally_001138.jpg,True,431.1167901770854,176.11902898408485,454.0582090522311,199.37907867694088,1280,720,anon
2026-03-20T18:19:41.558296,unknown,match14_non_rally_003764.jpg,True,634.8447426609058,402.9094703211114,649.0447426609059,416.1094703211114,1280,720,anon
2026-03-20T18:19:46.006367,unknown,match14_non_rally_003139.jpg,True,1136.2200523283295,334.4570801160854,1157.8200523283297,354.85708011608546,1280,720,anon
2026-03-20T18:19:48.414776,unknown,match7_non_rally_005520.jpg,False,,,,,1280,720,anon
2026-03-20T18:19:51.574766,unknown,match10_non_rally_011290.jpg,True,490.67562230880156,417.62015597572133,507.2756223088016,434.02015597572137,1280,720,anon
2026-03-20T18:19:53.053991,unknown,match1_non_rally_000921.jpg,False,,,,,1920,1080,anon
2026-03-20T18:19:56.246754,unknown,match15_non_rally_002700.jpg,True,621.6020319476098,322.53683594896904,633.4020319476098,334.53683594896904,1280,720,anon
2026-03-20T18:20:00.606429,unknown,match8_rally_004999.jpg,True,568.4027682356548,207.90656322078297,584.2027682356547,222.30656322078298,1280,720,anon
2026-03-20T18:20:05.663341,unknown,match14_rally_003646.jpg,True,400.78793905357225,118.19235196670395,419.28641559573487,137.56134505202718,1280,720,anon
2026-03-20T18:20:08.806664,unknown,match7_rally_005321.jpg,True,673.3217243022056,310.06710080712537,684.5217243022055,322.06710080712537,1280,720,anon
2026-03-20T18:20:12.117991,unknown,match16_rally_001685.jpg,True,472.56139473371485,358.59461682556355,491.36139473371486,376.59461682556355,1280,720,anon
2026-03-20T18:20:15.302239,unknown,match14_rally_003792.jpg,True,645.4975529713312,228.70223657469484,661.429093856849,246.95109249810616,1280,720,anon
2026-03-20T18:20:18.982266,unknown,match9_non_rally_009628.jpg,False,,,,,1280,720,anon
2026-03-20T18:20:20.742605,unknown,match16_non_rally_001554.jpg,False,,,,,1280,720,anon
2026-03-20T18:20:23.310330,unknown,match16_rally_001166.jpg,True,672.0951657547229,303.84430400984604,695.6951657547229,327.84430400984604,1280,720,anon
2026-03-20T18:20:26.534458,unknown,match10_rally_011271.jpg,True,725.759436024393,388.761518881984,742.349305045676,402.9814066145123,1280,720,anon
2026-03-20T18:20:28.902156,unknown,match15_non_rally_002261.jpg,True,496.67705236722577,354.560590406429,507.1049700377465,365.27817245668643,1280,720,anon
2026-03-20T18:20:30.998435,unknown,match7_non_rally_005469.jpg,False,,,,,1280,720,anon
2026-03-20T18:20:34.190480,unknown,match9_rally_009514.jpg,True,658.6403541750763,349.7607438676305,669.2403541750762,341.3607438676305,1280,720,anon
2026-03-20T18:20:37.534417,unknown,match7_non_rally_005244.jpg,True,351.0373646303284,453.6170936587656,363.83736463032835,465.6170936587656,1280,720,anon
2026-03-20T18:20:39.870712,unknown,match9_rally_009046.jpg,True,797.1019326512103,303.9736667824628,814.9452584429903,318.31205357942883,1280,720,anon
2026-03-20T18:20:41.830596,unknown,match10_non_rally_011765.jpg,False,,,,,1280,720,anon
2026-03-20T18:20:44.014445,unknown,match14_non_rally_003484.jpg,False,,,,,1280,720,anon
2026-03-20T18:20:49.447038,unknown,match1_rally_000515.jpg,True,677.5074241952315,574.170349632533,705.8945334094269,600.5298081885716,1920,1080,anon
2026-03-20T18:20:52.894505,unknown,match10_rally_011811.jpg,True,660.5118753881248,295.811176928781,676.9118753881248,312.01117692878097,1280,720,anon
2026-03-20T18:20:57.078569,unknown,match10_non_rally_011387.jpg,True,249.1940879702422,589.222555082383,278.1940879702422,617.822555082383,1280,720,anon
2026-03-20T18:21:09.286452,unknown,match1_non_rally_000854.jpg,False,,,,,1920,1080,anon
2026-03-20T18:21:17.982570,unknown,match10_non_rally_011149.jpg,True,194.09076748351225,491.5787972549506,179.89076748351226,518.3787972549505,1280,720,anon
2026-03-20T18:21:22.886599,unknown,match1_rally_000737.jpg,True,1389.0688624383206,358.88234953210474,1417.4688624383205,385.88234953210474,1920,1080,anon
2026-03-20T18:21:24.799273,unknown,match10_non_rally_011478.jpg,False,,,,,1280,720,anon
2026-03-20T18:21:27.295438,unknown,match1_non_rally_000088.jpg,False,,,,,1920,1080,anon
2026-03-20T18:21:30.830393,unknown,match10_non_rally_011614.jpg,True,527.110655292869,453.35364698546164,542.910655292869,469.5536469854616,1280,720,anon
2026-03-20T18:21:34.246770,unknown,match7_rally_005277.jpg,True,755.7641846644661,341.6842194107628,766.7641846644661,352.0842194107628,1280,720,anon
2026-03-20T18:21:40.038411,unknown,match14_rally_003929.jpg,True,576.1553282570114,16.022344301395968,596.7553282570113,-0.7776556986040305,1280,720,anon
2026-03-20T18:22:05.086395,unknown,match7_non_rally_005201.jpg,False,,,,,1280,720,anon
2026-03-20T18:22:09.087054,unknown,match1_rally_000668.jpg,True,699.7091763794085,278.8328344915525,723.3091763794084,302.8328344915525,1920,1080,anon
2026-03-20T18:22:13.310493,unknown,match1_non_rally_000691.jpg,True,826.1479386043808,578.647488819568,840.5114615665306,586.3080343993813,1920,1080,anon
2026-03-20T18:22:16.190725,unknown,match15_non_rally_002944.jpg,True,527.1315880627283,361.89490151589007,540.3315880627282,370.4949015158901,1280,720,anon
2026-03-20T18:22:21.614657,unknown,match1_non_rally_000091.jpg,True,1208.3038880297197,924.3489667125108,1302.7249817841698,1039.296385196189,1920,1080,anon
2026-03-20T18:22:23.766661,unknown,match14_non_rally_003143.jpg,False,,,,,1280,720,anon
2026-03-20T18:22:29.934553,unknown,match1_rally_000557.jpg,True,1069.1162060600207,163.5367927730777,1088.0499408737637,184.2115606731418,1920,1080,anon
2026-03-20T18:22:32.894096,unknown,match8_non_rally_004611.jpg,True,614.4017425477912,366.89191638743887,625.4017425477912,376.6919163874389,1280,720,anon
2026-03-20T18:22:35.910679,unknown,match9_rally_009332.jpg,True,662.4492045244942,342.76395655405184,678.3807454100121,357.8265043003596,1280,720,anon
2026-03-20T18:22:43.957739,unknown,match9_non_rally_009988.jpg,False,,,,,1280,720,anon
2026-03-20T18:22:47.398656,unknown,match7_rally_005386.jpg,True,826.1325620331241,247.76791661709635,843.1325620331241,264.16791661709635,1280,720,anon
2026-03-20T18:22:51.550941,unknown,match8_non_rally_004264.jpg,True,300,673,360,721,1280,720,anon
2026-03-20T18:23:01.998804,unknown,match8_rally_004066.jpg,True,591.1399542790703,263.45455415180135,604.9399542790702,280.45455415180135,1280,720,anon
2026-03-20T18:23:11.782234,unknown,match16_non_rally_001795.jpg,True,947.2181484337982,459.81412547824283,963.2181484337982,475.61412547824284,1280,720,anon
2026-03-20T18:23:15.238370,unknown,match2_rally_010351.jpg,True,410.8946270170928,301.6799955691035,426.50753708490026,316.33701318377985,1280,720,anon
2026-03-20T18:23:17.158715,unknown,match9_non_rally_009571.jpg,False,,,,,1280,720,anon
2026-03-20T18:23:20.062682,unknown,match1_rally_000369.jpg,True,970.1411568769975,369.5527044753277,989.3411568769974,388.95270447532766,1920,1080,anon
2026-03-20T18:23:23.822894,unknown,match15_non_rally_002254.jpg,True,667.7736166477815,336.20060454630953,680.5736166477816,349.8006045463095,1280,720,anon
2026-03-20T18:23:26.558444,unknown,match16_rally_001078.jpg,True,989.8235011445445,161.85492244019898,1012.4462892019798,183.84044886221355,1280,720,anon
2026-03-20T18:23:29.214244,unknown,match2_non_rally_010160.jpg,True,763.6905200516549,424.3837894526574,774.6905200516549,434.3837894526574,1280,720,anon
2026-03-20T18:23:35.382273,unknown,match14_rally_003835.jpg,True,512.4618329605439,215.06131511203012,532.4399852309832,233.9879856840253,1280,720,anon
2026-03-20T18:23:36.302571,unknown,match8_non_rally_004161.jpg,False,,,,,1280,720,anon
2026-03-20T18:23:39.486391,unknown,match9_rally_009967.jpg,True,667.5094265801578,397.4622265466153,685.7094265801577,415.6622265466152,1280,720,anon
2026-03-20T18:23:41.382185,unknown,match16_rally_001907.jpg,True,537.3553192003674,276.87969606489116,554.880014174437,297.90933003377467,1280,720,anon
2026-03-20T18:23:47.198350,unknown,match8_rally_004072.jpg,True,399.66425193873476,193.21473335998766,416.6281566736342,208.63646493716894,1280,720,anon
2026-03-20T18:23:52.407303,unknown,match10_non_rally_011235.jpg,True,1098.5621828850726,468.8011042523851,1134.9621828850727,503.6011042523851,1280,720,anon
2026-03-20T18:23:56.470699,unknown,match9_rally_010002.jpg,True,632.9629404762223,249.36488367617426,644.7629404762223,260.9648836761743,1280,720,anon
2026-03-20T18:24:01.102675,unknown,match14_non_rally_003986.jpg,True,114.60865117328736,402.2928057192171,136.20865117328736,422.0928057192171,1280,720,anon
2026-03-20T18:24:05.454477,unknown,match8_non_rally_004560.jpg,True,701.3804616334231,365.5650683971103,711.3804616334231,375.96506839711026,1280,720,anon
2026-03-20T18:24:08.607675,unknown,match8_rally_004255.jpg,True,521.778603401068,117.8776481631717,544.5208480911385,140.8592849026114,1280,720,anon
2026-03-20T18:24:14.783273,unknown,match15_non_rally_002116.jpg,True,772.3215216839715,338.73680953824817,785.3215216839715,351.93680953824816,1280,720,anon
2026-03-20T18:24:18.806531,unknown,match16_non_rally_001428.jpg,False,,,,,1280,720,anon
2026-03-20T18:24:20.727705,unknown,match9_non_rally_009965.jpg,False,,,,,1280,720,anon
2026-03-20T18:24:24.663170,unknown,match9_rally_009799.jpg,True,298.2636475672166,291.36380665138387,315.2636475672166,306.76380665138385,1280,720,anon
2026-03-20T18:24:27.958496,unknown,match1_rally_000454.jpg,True,1311.1530420125912,197.56572660354433,1341.555832282475,228.68669302153555,1920,1080,anon
2026-03-20T18:24:33.022363,unknown,match16_non_rally_001681.jpg,False,,,,,1280,720,anon
2026-03-20T18:24:34.463521,unknown,match14_non_rally_003841.jpg,False,,,,,1280,720,anon
2026-03-20T18:24:37.966297,unknown,match14_rally_003255.jpg,True,580.2277971562493,334.5904657265986,593.8277971562493,345.5904657265986,1280,720,anon
2026-03-20T18:24:41.670509,unknown,match15_rally_002901.jpg,True,442.7991049186903,163.14109979094297,457.9991049186903,177.34109979094296,1280,720,anon
2026-03-20T18:24:46.566788,unknown,match15_non_rally_002831.jpg,False,,,,,1280,720,anon
2026-03-20T18:24:48.390943,unknown,match1_non_rally_000541.jpg,False,,,,,1920,1080,anon
2026-03-20T18:24:50.118743,unknown,match10_non_rally_011852.jpg,False,,,,,1280,720,anon
2026-03-20T18:24:52.294342,unknown,match9_rally_009054.jpg,True,592.4827492659779,341.32258507939923,611.8827492659778,357.12258507939924,1280,720,anon
2026-03-20T18:24:55.558742,unknown,match14_non_rally_003939.jpg,True,743.1365531784344,351.2026780394193,753.3365531784344,360.0026780394193,1280,720,anon
2026-03-20T18:24:57.702426,unknown,match8_rally_004039.jpg,True,817.1611419908925,311.7974734199586,838.3611419908924,332.99747341995857,1280,720,anon
2026-03-20T18:25:00.478277,unknown,match1_rally_000055.jpg,True,952.836283620249,526.9683653730284,973.1846078166278,544.6833770263464,1920,1080,anon
2026-03-20T18:25:05.590823,unknown,match9_non_rally_009908.jpg,True,528.0675549573297,389.24027337753876,535.0675549573297,397.4402733775388,1280,720,anon
2026-03-20T18:25:07.870304,unknown,match10_rally_011426.jpg,True,497.59313089699356,209.10953606318185,515.9931308969935,226.50953606318186,1280,720,anon
2026-03-20T18:25:09.846610,unknown,match15_non_rally_002257.jpg,False,,,,,1280,720,anon
2026-03-20T18:25:11.462655,unknown,match7_non_rally_005623.jpg,False,,,,,1280,720,anon
2026-03-20T18:25:14.951722,unknown,match7_non_rally_005039.jpg,True,534.0060673668988,446.64792860210946,547.2060673668988,460.2479286021095,1280,720,anon
2026-03-20T18:25:17.518493,unknown,match14_rally_003358.jpg,True,921.0830328624176,239.82198382914922,937.8830328624175,255.6219838291492,1280,720,anon
2026-03-20T18:25:20.318433,unknown,match16_rally_001528.jpg,True,587.010139204782,121.87655776635931,608.3377945122166,142.76895480221356,1280,720,anon
2026-03-20T18:25:23.278044,unknown,match7_rally_005704.jpg,True,813.2578530543339,329.9049954901603,833.6578530543338,345.7049954901603,1280,720,anon
2026-03-20T18:25:26.366409,unknown,match1_rally_000223.jpg,True,830.2267732501517,231.22744395415708,865.9134248337117,267.8699879908481,1920,1080,anon
2026-03-20T18:25:29.358596,unknown,match7_non_rally_005910.jpg,False,,,,,1280,720,anon
2026-03-20T18:25:31.223245,unknown,match1_non_rally_000073.jpg,False,,,,,1920,1080,anon
2026-03-20T18:25:33.990362,unknown,match16_rally_001689.jpg,True,686.371158271795,361.7940570549793,702.771158271795,376.5940570549793,1280,720,anon
2026-03-20T18:25:37.734557,unknown,match7_non_rally_005699.jpg,True,825.0430454132005,386.75585552053997,835.6430454132005,396.95585552054,1280,720,anon
2026-03-20T18:25:41.262239,unknown,match1_non_rally_000960.jpg,True,1205.5759037132423,570.9477445725031,1218.1759037132422,583.9477445725031,1920,1080,anon
2026-03-20T18:25:44.118185,unknown,match9_rally_009187.jpg,True,726.3272005421088,258.0302852381966,743.3272005421088,275.83028523819655,1280,720,anon
2026-03-20T18:25:47.830241,unknown,match9_non_rally_009801.jpg,False,,,,,1280,720,anon
2026-03-20T18:25:54.286288,unknown,match15_non_rally_002855.jpg,True,724.2232002842559,372.0112724748545,731.4232002842559,363.61127247485445,1280,720,anon
2026-03-20T18:25:55.958699,unknown,match8_non_rally_004389.jpg,False,,,,,1280,720,anon
2026-03-20T18:25:58.269817,unknown,match9_rally_009222.jpg,True,630.8447882730516,276.505843015713,648.4447882730516,291.905843015713,1280,720,anon
2026-03-20T18:26:01.309715,unknown,match1_non_rally_000466.jpg,True,1096.8442404567718,654.8533712528072,1121.8442404567718,679.2533712528071,1920,1080,anon
2026-03-20T18:26:07.750547,unknown,match16_rally_001126.jpg,False,,,,,1280,720,anon
2026-03-20T18:26:10.013742,unknown,match15_non_rally_002764.jpg,True,531.5571433157136,353.67728678816945,541.9571433157137,365.2772867881695,1280,720,anon
2026-03-20T18:26:12.782227,unknown,match10_rally_011641.jpg,True,586.352916106233,327.18044807424025,596.5529161062329,317.98044807424026,1280,720,anon
